player_id,hero_name,map_name,map_winrate
Izzecc,Magneto,Midtown,1.0
Izzecc,Magneto,Spider-Islands,1.0
Izzecc,Venom,Birnin T'Challa,1.0
Izzzeccc,Angela,Celestial Husk,1.0
Izzzeccc,Angela,Hell's Heaven,1.0
Izzzeccc,Angela,Spider-Islands,1.0
Izzzeccc,Emma Frost,Arakko,1.0
Izzzeccc,Emma Frost,Birnin T'Challa,0.6666666666666666
Izzzeccc,Emma Frost,Hall Of Djalia,0.0
Izzzeccc,Emma Frost,Heart Of Heaven,1.0
Izzzeccc,Emma Frost,Krakoa,0.0
Izzzeccc,Emma Frost,Symbiotic Surface,0.0
Izzzeccc,Emma Frost,Yggdrasill Path,0.0
Izzzeccc,Groot,Central Park,0.0
Izzzeccc,Groot,Yggdrasill Path,1.0
Izzzeccc,Invisible Woman,Midtown,0.0
Izzzeccc,Magneto,Symbiotic Surface,0.0
Izzzeccc,Mantis,Hall Of Djalia,1.0
Izzzeccc,Mantis,Spider-Islands,1.0
Izzzeccc,Venom,Hall Of Djalia,1.0
Izzzeccc,Venom,Heart Of Heaven,1.0
Izzzeccc,Venom,Symbiotic Surface,1.0
Izzzeccc,Winter Soldier,Arakko,1.0
Izzzeccc,Winter Soldier,Celestial Husk,0.0
Izzzeccc,Wolverine,Hell's Heaven,1.0
Jamonsitxo,Gambit,Arakko,1.0
Jamonsitxo,Gambit,Celestial Husk,1.0
Jamonsitxo,Gambit,Central Park,1.0
Jamonsitxo,Gambit,Heart Of Heaven,0.0
Jamonsitxo,Gambit,Yggdrasill Path,1.0
Jamonsitxo,Hela,Arakko,0.0
Jamonsitxo,Hela,Yggdrasill Path,1.0
Jamonsitxo,Luna Snow,Krakoa,1.0
Jamonsitxo,Mantis,Heart Of Heaven,0.0
Jamonsitxo,Namor,Hell's Heaven,1.0
Jamonsitxo,Phoenix,Arakko,0.0
Jamonsitxo,Phoenix,Birnin T'Challa,1.0
Jamonsitxo,Phoenix,Central Park,0.0
Jamonsitxo,Phoenix,Hall Of Djalia,0.0
Jamonsitxo,Phoenix,Heart Of Heaven,0.5
Jamonsitxo,Phoenix,Hell's Heaven,1.0
Jamonsitxo,Phoenix,Krakoa,0.0
Jamonsitxo,Phoenix,Midtown,1.0
Jamonsitxo,Phoenix,Symbiotic Surface,0.5
Jamonsitxo,Phoenix,Yggdrasill Path,1.0
Jamonsitxo,Star-Lord,Spider-Islands,0.0
Jeremy,Thor,Arakko,1.0
Jeremy,Thor,Birnin T'Challa,1.0
Jeremy,Thor,Celestial Husk,0.3333333333333333
Jeremy,Thor,Central Park,0.6666666666666666
Jeremy,Thor,Hall Of Djalia,0.5
Jeremy,Thor,Heart Of Heaven,0.3333333333333333
Jeremy,Thor,Hell's Heaven,1.0
Jeremy,Thor,Krakoa,0.6666666666666666
Jeremy,Thor,Midtown,1.0
Jeremy,Thor,Spider-Islands,1.0
Jeremy,Thor,Symbiotic Surface,0.6666666666666666
Jeremy,Thor,Yggdrasill Path,0.0
Jitward,Angela,Hall Of Djalia,0.0
Jitward,Angela,Krakoa,1.0
Jitward,Daredevil,Hell's Heaven,1.0
Jitward,Daredevil,Symbiotic Surface,1.0
Jitward,Daredevil,Yggdrasill Path,1.0
Jitward,Hawkeye,Arakko,1.0
Jitward,Hawkeye,Symbiotic Surface,0.0
Jitward,Psylocke,Central Park,0.0
Jitward,Psylocke,Symbiotic Surface,1.0
Jitward,Spider-Man,Heart Of Heaven,1.0
Jitward,Spider-Man,Hell's Heaven,0.0
Jitward,Spider-Man,Krakoa,0.3333333333333333
Jitward,Spider-Man,Midtown,1.0
Jitward,Spider-Man,Spider-Islands,0.6666666666666666
Jitward,Spider-Man,Symbiotic Surface,1.0
Jitward,Spider-Man,Yggdrasill Path,1.0
Jitward,Winter Soldier,Celestial Husk,0.0
Jitward,Winter Soldier,Midtown,1.0
Jаshido,Bruce Banner,Midtown,1.0
Jаshido,Moon Knight,Arakko,1.0
Jаshido,Moon Knight,Celestial Husk,0.5
Jаshido,Moon Knight,Central Park,0.25
Jаshido,Moon Knight,Heart Of Heaven,0.0
Jаshido,Moon Knight,Hell's Heaven,0.3333333333333333
Jаshido,Moon Knight,Krakoa,1.0
Jаshido,Moon Knight,Midtown,1.0
Jаshido,Moon Knight,Spider-Islands,0.5
Jаshido,Moon Knight,Symbiotic Surface,1.0
Jаshido,Moon Knight,Yggdrasill Path,0.75
Jаshido,Winter Soldier,Celestial Husk,1.0
Jаshido,Winter Soldier,Hall Of Djalia,0.0
KING BØB.,Angela,Arakko,0.0
KING BØB.,Angela,Heart Of Heaven,1.0
KING BØB.,Angela,Hell's Heaven,1.0
KING BØB.,Angela,Krakoa,0.0
KING BØB.,Angela,Spider-Islands,0.5
KING BØB.,Invisible Woman,Birnin T'Challa,1.0
KING BØB.,Invisible Woman,Heart Of Heaven,1.0
KING BØB.,Luna Snow,Yggdrasill Path,1.0
KING BØB.,Magneto,Celestial Husk,1.0
KING BØB.,Magneto,Hall Of Djalia,1.0
KING BØB.,Magneto,Hell's Heaven,0.5
KING BØB.,Magneto,Krakoa,1.0
KING BØB.,Magneto,Midtown,1.0
KING BØB.,Psylocke,Hell's Heaven,0.0
KING BØB.,Rocket Raccoon,Celestial Husk,0.0
KING BØB.,Star-Lord,Krakoa,0.0
KING BØB.,Wolverine,Central Park,0.0
KING BØB.,Wolverine,Symbiotic Surface,1.0
KINЕTIC,Cloak & Dagger,Hall Of Djalia,0.0
KINЕTIC,Cloak & Dagger,Hell's Heaven,1.0
KINЕTIC,Emma Frost,Arakko,1.0
KINЕTIC,Emma Frost,Celestial Husk,0.0
KINЕTIC,Emma Frost,Yggdrasill Path,1.0
KINЕTIC,Gambit,Arakko,0.5
KINЕTIC,Gambit,Birnin T'Challa,1.0
KINЕTIC,Gambit,Celestial Husk,1.0
KINЕTIC,Gambit,Central Park,0.0
KINЕTIC,Gambit,Hall Of Djalia,1.0
KINЕTIC,Gambit,Hell's Heaven,0.0
KINЕTIC,Gambit,Midtown,1.0
KINЕTIC,Invisible Woman,Birnin T'Challa,1.0
KINЕTIC,Invisible Woman,Krakoa,0.5
KINЕTIC,Invisible Woman,Symbiotic Surface,1.0
KINЕTIC,Invisible Woman,Yggdrasill Path,1.0
KINЕTIC,Loki,Heart Of Heaven,1.0
KINЕTIC,Loki,Spider-Islands,1.0
KINЕTIC,Mantis,Birnin T'Challa,1.0
KNGSMN,Doctor Strange,Krakoa,0.0
KNGSMN,Emma Frost,Krakoa,0.0
KNGSMN,Emma Frost,Midtown,0.0
KNGSMN,Emma Frost,Yggdrasill Path,1.0
KNGSMN,Invisible Woman,Symbiotic Surface,1.0
KNGSMN,Magik,Arakko,1.0
KNGSMN,Magik,Birnin T'Challa,1.0
KNGSMN,Magik,Celestial Husk,0.5
KNGSMN,Magik,Hall Of Djalia,0.5
KNGSMN,Magik,Heart Of Heaven,1.0
KNGSMN,Magik,Hell's Heaven,1.0
KNGSMN,Magik,Midtown,0.0
KNGSMN,Magik,Spider-Islands,1.0
KNGSMN,Magik,Yggdrasill Path,0.0
KNGSMN,Magneto,Birnin T'Challa,1.0
KNGSMN,Namor,Birnin T'Challa,0.0
KNGSMN,Namor,Celestial Husk,0.0
Kar Kar,Angela,Heart Of Heaven,1.0
Kar Kar,Blade,Birnin T'Challa,1.0
Kar Kar,Bruce Banner,Arakko,1.0
Kar Kar,Cloak & Dagger,Hell's Heaven,1.0
Kar Kar,Cloak & Dagger,Spider-Islands,1.0
Kar Kar,Emma Frost,Birnin T'Challa,0.5
Kar Kar,Emma Frost,Celestial Husk,1.0
Kar Kar,Emma Frost,Hell's Heaven,1.0
Kar Kar,Magneto,Arakko,1.0
Kar Kar,Magneto,Krakoa,1.0
Kar Kar,Magneto,Midtown,1.0
Kar Kar,Magneto,Spider-Islands,1.0
Kar Kar,Magneto,Symbiotic Surface,1.0
Kar Kar,Rocket Raccoon,Midtown,0.0
Kar Kar,The Thing,Krakoa,0.5
Kar Kar,Thor,Central Park,1.0
Kar Kar,Ultron,Heart Of Heaven,0.0
Kar Kar,Wolverine,Arakko,0.0
Kar Kar,Wolverine,Central Park,1.0
Kar Kar,Wolverine,Heart Of Heaven,1.0
Kar Kar,Wolverine,Hell's Heaven,1.0
Kar Kar,Wolverine,Midtown,1.0
Kinetic Flower,Cloak & Dagger,Symbiotic Surface,1.0
Kinetic Flower,Emma Frost,Midtown,1.0
Kinetic Flower,Gambit,Birnin T'Challa,0.0
Kinetic Flower,Gambit,Celestial Husk,1.0
Kinetic Flower,Gambit,Central Park,1.0
Kinetic Flower,Gambit,Hell's Heaven,1.0
Kinetic Flower,Gambit,Krakoa,1.0
Kinetic Flower,Gambit,Midtown,0.0
Kinetic Flower,Gambit,Symbiotic Surface,1.0
Kinetic Flower,Gambit,Yggdrasill Path,1.0
Kinetic Flower,Invisible Woman,Arakko,1.0
Kinetic Flower,Invisible Woman,Celestial Husk,0.0
Kinetic Flower,Invisible Woman,Hell's Heaven,0.0
Kinetic Flower,Invisible Woman,Midtown,1.0
Kinetic Flower,Invisible Woman,Symbiotic Surface,1.0
Kinetic Flower,Loki,Birnin T'Challa,1.0
Kinetic Flower,Loki,Central Park,0.0
Kinetic Flower,Loki,Hall Of Djalia,0.0
Kinetic Flower,Loki,Krakoa,0.5
Kinetic Flower,Loki,Spider-Islands,1.0
Kinetic Flower,Star-Lord,Midtown,0.0
KingOfCards.,Gambit,Arakko,0.0
KingOfCards.,Gambit,Birnin T'Challa,0.0
KingOfCards.,Gambit,Celestial Husk,1.0
KingOfCards.,Gambit,Central Park,0.6666666666666666
KingOfCards.,Gambit,Hall Of Djalia,0.0
KingOfCards.,Gambit,Heart Of Heaven,1.0
KingOfCards.,Gambit,Hell's Heaven,1.0
KingOfCards.,Gambit,Krakoa,0.5
KingOfCards.,Gambit,Midtown,1.0
KingOfCards.,Gambit,Spider-Islands,0.5
KingOfCards.,Gambit,Symbiotic Surface,1.0
KingOfCards.,Gambit,Yggdrasill Path,0.6666666666666666
KingOfCards.,Magneto,Birnin T'Challa,1.0
KingOfCards.,Magneto,Hall Of Djalia,0.0
KingOfCards.,Mantis,Birnin T'Challa,1.0
Kontaba,Doctor Strange,Birnin T'Challa,1.0
Kontaba,Doctor Strange,Spider-Islands,1.0
Kontaba,Emma Frost,Birnin T'Challa,0.6666666666666666
Kontaba,Emma Frost,Celestial Husk,1.0
Kontaba,Emma Frost,Central Park,1.0
Kontaba,Emma Frost,Hall Of Djalia,0.0
Kontaba,Emma Frost,Heart Of Heaven,1.0
Kontaba,Emma Frost,Hell's Heaven,0.0
Kontaba,Emma Frost,Krakoa,0.5
Kontaba,Emma Frost,Midtown,0.0
Kontaba,Emma Frost,Symbiotic Surface,1.0
Kontaba,Emma Frost,Yggdrasill Path,1.0
Kontaba,Groot,Symbiotic Surface,1.0
Kontaba,Magneto,Celestial Husk,1.0
Kontaba,Magneto,Central Park,1.0
Kontaba,Magneto,Heart Of Heaven,1.0
Kontaba,Magneto,Hell's Heaven,0.5
Kontaba,Magneto,Spider-Islands,1.0
Kontaba,Magneto,Symbiotic Surface,1.0
Korea Leader,Black Widow,Spider-Islands,1.0
Korea Leader,Hela,Celestial Husk,0.0
Korea Leader,Namor,Hell's Heaven,1.0
Korea Leader,Phoenix,Arakko,0.0
Korea Leader,Phoenix,Heart Of Heaven,1.0
Korea Leader,Star-Lord,Arakko,1.0
Korea Leader,Star-Lord,Birnin T'Challa,0.6666666666666666
Korea Leader,Star-Lord,Celestial Husk,1.0
Korea Leader,Star-Lord,Central Park,1.0
Korea Leader,Star-Lord,Hall Of Djalia,0.5
Korea Leader,Star-Lord,Heart Of Heaven,1.0
Korea Leader,Star-Lord,Hell's Heaven,1.0
Korea Leader,Star-Lord,Krakoa,0.5
Korea Leader,Star-Lord,Midtown,1.0
Korea Leader,Star-Lord,Spider-Islands,1.0
Korea Leader,Star-Lord,Symbiotic Surface,0.5
Korea Leader,Star-Lord,Yggdrasill Path,1.0
Korea Leader,Wolverine,Central Park,1.0
Kragiе,Captain America,Birnin T'Challa,0.0
Kragiе,Captain America,Hell's Heaven,0.0
Kragiе,Captain America,Spider-Islands,1.0
Kragiе,Gambit,Spider-Islands,1.0
Kragiе,Groot,Central Park,1.0
Kragiе,Groot,Midtown,1.0
Kragiе,Hela,Heart Of Heaven,1.0
Kragiе,Hela,Krakoa,0.6666666666666666
Kragiе,Hela,Midtown,0.0
Kragiе,Hela,Spider-Islands,1.0
Kragiе,Jeff The Land Shark,Arakko,0.0
Kragiе,Magneto,Arakko,1.0
Kragiе,Magneto,Hell's Heaven,0.5
Kragiе,Namor,Spider-Islands,1.0
Kragiе,Rocket Raccoon,Heart Of Heaven,1.0
Kragiе,Rocket Raccoon,Yggdrasill Path,1.0
Kragiе,Star-Lord,Central Park,0.0
Kragiе,Star-Lord,Hall Of Djalia,1.0
Kragiе,Star-Lord,Midtown,1.0
Kragiе,Star-Lord,Symbiotic Surface,1.0
LF Job,Angela,Hall Of Djalia,1.0
LF Job,Angela,Heart Of Heaven,1.0
LF Job,Angela,Krakoa,1.0
LF Job,Angela,Midtown,1.0
LF Job,Angela,Symbiotic Surface,0.0
LF Job,Angela,Yggdrasill Path,1.0
LF Job,Emma Frost,Arakko,1.0
LF Job,Emma Frost,Celestial Husk,0.0
LF Job,Emma Frost,Central Park,1.0
LF Job,Emma Frost,Heart Of Heaven,1.0
LF Job,Emma Frost,Hell's Heaven,0.6666666666666666
LF Job,Emma Frost,Krakoa,0.0
LF Job,Emma Frost,Spider-Islands,1.0
LF Job,Emma Frost,Symbiotic Surface,1.0
LF Job,Magneto,Arakko,1.0
LF Job,Magneto,Hall Of Djalia,0.0
LF Job,Star-Lord,Celestial Husk,0.0
LF Job,Star-Lord,Heart Of Heaven,0.0
LF Job,Venom,Krakoa,0.0
LFT Unovvn,Angela,Spider-Islands,1.0
LFT Unovvn,Doctor Strange,Birnin T'Challa,1.0
LFT Unovvn,Emma Frost,Hall Of Djalia,1.0
LFT Unovvn,Emma Frost,Heart Of Heaven,1.0
LFT Unovvn,Emma Frost,Hell's Heaven,0.0
LFT Unovvn,Emma Frost,Krakoa,1.0
LFT Unovvn,Emma Frost,Midtown,1.0
LFT Unovvn,Groot,Celestial Husk,0.0
LFT Unovvn,Groot,Central Park,0.0
LFT Unovvn,Groot,Hall Of Djalia,1.0
LFT Unovvn,Groot,Midtown,0.0
LFT Unovvn,Groot,Symbiotic Surface,1.0
LFT Unovvn,Groot,Yggdrasill Path,1.0
LFT Unovvn,Invisible Woman,Hall Of Djalia,0.0
LFT Unovvn,Invisible Woman,Krakoa,1.0
LFT Unovvn,Loki,Celestial Husk,1.0
LFT Unovvn,Magneto,Birnin T'Challa,1.0
LFT Unovvn,Magneto,Hall Of Djalia,0.0
LFT Unovvn,Mantis,Celestial Husk,0.0
LFT Unovvn,Mantis,Heart Of Heaven,1.0
LFT Unovvn,Mantis,Spider-Islands,1.0
LFT Unovvn,Rocket Raccoon,Krakoa,1.0
LFT Webs,Gambit,Arakko,1.0
LFT Webs,Gambit,Birnin T'Challa,1.0
LFT Webs,Gambit,Central Park,0.3333333333333333
LFT Webs,Gambit,Hall Of Djalia,1.0
LFT Webs,Gambit,Heart Of Heaven,0.5
LFT Webs,Gambit,Hell's Heaven,1.0
LFT Webs,Gambit,Midtown,1.0
LFT Webs,Invisible Woman,Arakko,0.0
LFT Webs,Invisible Woman,Birnin T'Challa,0.5
LFT Webs,Invisible Woman,Central Park,0.0
LFT Webs,Invisible Woman,Hell's Heaven,0.0
LFT Webs,Invisible Woman,Krakoa,1.0
LFT Webs,Invisible Woman,Midtown,0.0
LFT Webs,Invisible Woman,Spider-Islands,1.0
LFT Webs,Jeff The Land Shark,Krakoa,0.0
LFT Webs,Luna Snow,Celestial Husk,1.0
LFT Webs,Luna Snow,Midtown,1.0
LFT Webs,Mantis,Arakko,1.0
LFT Webs,Rocket Raccoon,Hall Of Djalia,1.0
LFTanuki,Blade,Heart Of Heaven,1.0
LFTanuki,Daredevil,Hall Of Djalia,0.0
LFTanuki,Daredevil,Spider-Islands,1.0
LFTanuki,Gambit,Birnin T'Challa,1.0
LFTanuki,Gambit,Celestial Husk,1.0
LFTanuki,Gambit,Midtown,0.5
LFTanuki,Gambit,Spider-Islands,0.0
LFTanuki,Gambit,Symbiotic Surface,1.0
LFTanuki,Mantis,Celestial Husk,1.0
LFTanuki,Mantis,Hell's Heaven,1.0
LFTanuki,Mantis,Krakoa,0.5
LFTanuki,Namor,Birnin T'Challa,0.0
LFTanuki,Namor,Heart Of Heaven,1.0
LFTanuki,Namor,Krakoa,1.0
LFTanuki,Namor,Symbiotic Surface,1.0
LFTanuki,Phoenix,Heart Of Heaven,1.0
LFTanuki,Psylocke,Birnin T'Challa,0.0
LFTanuki,Psylocke,Hell's Heaven,0.0
LFTanuki,Star-Lord,Hall Of Djalia,0.0
LFTanuki,Star-Lord,Symbiotic Surface,0.0
LFTanuki,Wolverine,Arakko,1.0
LFTanuki,Wolverine,Midtown,1.0
Libbbbbbbbbbbb,Angela,Hall Of Djalia,0.0
Libbbbbbbbbbbb,Angela,Spider-Islands,1.0
Libbbbbbbbbbbb,Hela,Birnin T'Challa,1.0
Libbbbbbbbbbbb,Hela,Celestial Husk,1.0
Libbbbbbbbbbbb,Hela,Hall Of Djalia,0.5
Libbbbbbbbbbbb,Mister Fantastic,Celestial Husk,1.0
Libbbbbbbbbbbb,Mister Fantastic,Heart Of Heaven,1.0
Libbbbbbbbbbbb,Phoenix,Birnin T'Challa,1.0
Libbbbbbbbbbbb,Phoenix,Hell's Heaven,0.0
Libbbbbbbbbbbb,Phoenix,Krakoa,0.0
Libbbbbbbbbbbb,Phoenix,Symbiotic Surface,0.0
Libbbbbbbbbbbb,Psylocke,Birnin T'Challa,1.0
Libbbbbbbbbbbb,Psylocke,Heart Of Heaven,0.0
Libbbbbbbbbbbb,Psylocke,Krakoa,0.0
Libbbbbbbbbbbb,Psylocke,Midtown,1.0
Libbbbbbbbbbbb,Psylocke,Spider-Islands,1.0
Libbbbbbbbbbbb,Psylocke,Symbiotic Surface,0.0
Libbbbbbbbbbbb,Star-Lord,Heart Of Heaven,1.0
Libbbbbbbbbbbb,Star-Lord,Krakoa,1.0
Libbbbbbbbbbbb,The Thing,Central Park,0.0
Libbbbbbbbbbbb,Winter Soldier,Heart Of Heaven,0.0
Libbbbbbbbbbbb,Wolverine,Krakoa,0.0
Libbbbbbbbbbbb,Wolverine,Spider-Islands,1.0
Lifebound,Gambit,Arakko,0.6666666666666666
Lifebound,Gambit,Birnin T'Challa,1.0
Lifebound,Gambit,Celestial Husk,1.0
Lifebound,Gambit,Hall Of Djalia,0.0
Lifebound,Gambit,Heart Of Heaven,0.0
Lifebound,Gambit,Hell's Heaven,1.0
Lifebound,Gambit,Spider-Islands,1.0
Lifebound,Invisible Woman,Hall Of Djalia,0.0
Lifebound,Loki,Birnin T'Challa,1.0
Lifebound,Loki,Hell's Heaven,0.5
Lifebound,Loki,Krakoa,1.0
Lifebound,Luna Snow,Hell's Heaven,1.0
Lifebound,Magneto,Heart Of Heaven,1.0
Lifebound,Magneto,Symbiotic Surface,1.0
Lifebound,Magneto,Yggdrasill Path,1.0
Lifebound,Phoenix,Birnin T'Challa,0.0
Lifebound,Phoenix,Heart Of Heaven,0.0
Lifebound,Phoenix,Spider-Islands,0.0
Lifebound,Phoenix,Symbiotic Surface,0.0
Lifebound,The Punisher,Krakoa,1.0
Lifebound,Winter Soldier,Midtown,0.0
LilChouzziVert,Hela,Spider-Islands,1.0
LilChouzziVert,Phoenix,Arakko,0.5
LilChouzziVert,Phoenix,Birnin T'Challa,0.0
LilChouzziVert,Phoenix,Celestial Husk,0.0
LilChouzziVert,Phoenix,Central Park,1.0
LilChouzziVert,Phoenix,Hall Of Djalia,1.0
LilChouzziVert,Phoenix,Hell's Heaven,1.0
LilChouzziVert,Phoenix,Krakoa,0.6666666666666666
LilChouzziVert,Phoenix,Midtown,0.0
LilChouzziVert,Phoenix,Spider-Islands,1.0
LilChouzziVert,Phoenix,Yggdrasill Path,1.0
LilChouzziVert,Psylocke,Central Park,1.0
LilChouzziVert,Psylocke,Hall Of Djalia,1.0
LilChouzziVert,Psylocke,Midtown,1.0
LilChouzziVert,Psylocke,Spider-Islands,1.0
LilChouzziVert,Psylocke,Symbiotic Surface,0.0
LilClanka,Angela,Spider-Islands,1.0
LilClanka,Gambit,Arakko,0.5
LilClanka,Gambit,Birnin T'Challa,0.0
LilClanka,Gambit,Celestial Husk,1.0
LilClanka,Gambit,Hall Of Djalia,0.0
LilClanka,Gambit,Heart Of Heaven,1.0
LilClanka,Gambit,Hell's Heaven,1.0
LilClanka,Gambit,Midtown,1.0
LilClanka,Gambit,Spider-Islands,0.0
LilClanka,Gambit,Symbiotic Surface,1.0
LilClanka,Hela,Hall Of Djalia,0.0
LilClanka,Jeff The Land Shark,Birnin T'Challa,1.0
LilClanka,Jeff The Land Shark,Spider-Islands,1.0
LilClanka,Loki,Central Park,1.0
LilClanka,Loki,Hell's Heaven,1.0
LilClanka,Luna Snow,Hall Of Djalia,0.0
LilClanka,Magneto,Heart Of Heaven,1.0
LilClanka,Magneto,Yggdrasill Path,0.0
LilClanka,Psylocke,Arakko,0.0
LilClanka,Rocket Raccoon,Heart Of Heaven,1.0
LilClanka,Rocket Raccoon,Yggdrasill Path,1.0
LilGupGup,Daredevil,Hell's Heaven,1.0
LilGupGup,Gambit,Celestial Husk,1.0
LilGupGup,Gambit,Central Park,1.0
LilGupGup,Gambit,Hall Of Djalia,1.0
LilGupGup,Gambit,Midtown,1.0
LilGupGup,Gambit,Symbiotic Surface,0.0
LilGupGup,Groot,Heart Of Heaven,1.0
LilGupGup,Hela,Midtown,1.0
LilGupGup,Mantis,Celestial Husk,0.0
LilGupGup,Mantis,Hell's Heaven,1.0
LilGupGup,Mantis,Midtown,1.0
LilGupGup,Mantis,Symbiotic Surface,1.0
LilGupGup,Namor,Hall Of Djalia,1.0
LilGupGup,Phoenix,Arakko,0.0
LilGupGup,Phoenix,Central Park,0.0
LilGupGup,Phoenix,Heart Of Heaven,0.0
LilGupGup,Phoenix,Midtown,1.0
LilGupGup,Phoenix,Spider-Islands,0.6666666666666666
LilGupGup,Phoenix,Symbiotic Surface,1.0
LilGupGup,Phoenix,Yggdrasill Path,0.0
LilGupGup,Winter Soldier,Krakoa,1.0
Lindstrom,Emma Frost,Krakoa,1.0
Lindstrom,Gambit,Arakko,1.0
Lindstrom,Gambit,Birnin T'Challa,0.0
Lindstrom,Gambit,Celestial Husk,0.0
Lindstrom,Gambit,Midtown,1.0
Lindstrom,Hela,Hall Of Djalia,1.0
Lindstrom,Invisible Woman,Birnin T'Challa,1.0
Lindstrom,Invisible Woman,Hall Of Djalia,0.0
Lindstrom,Invisible Woman,Spider-Islands,0.0
Lindstrom,Invisible Woman,Symbiotic Surface,0.0
Lindstrom,Loki,Celestial Husk,1.0
Lindstrom,Loki,Central Park,1.0
Lindstrom,Loki,Symbiotic Surface,1.0
Lindstrom,Luna Snow,Hall Of Djalia,0.0
Lindstrom,Magneto,Arakko,1.0
Lindstrom,Magneto,Celestial Husk,0.0
Lindstrom,Magneto,Central Park,1.0
Lindstrom,Magneto,Heart Of Heaven,0.0
Lindstrom,Magneto,Spider-Islands,1.0
Lindstrom,Phoenix,Midtown,0.0
Lindstrom,Rocket Raccoon,Arakko,1.0
Lindstrom,Winter Soldier,Krakoa,0.0
Linepro,Gambit,Birnin T'Challa,0.0
Linepro,Gambit,Celestial Husk,0.5
Linepro,Gambit,Central Park,1.0
Linepro,Gambit,Heart Of Heaven,0.0
Linepro,Gambit,Hell's Heaven,1.0
Linepro,Gambit,Krakoa,1.0
Linepro,Gambit,Midtown,0.5
Linepro,Gambit,Spider-Islands,1.0
Linepro,Gambit,Symbiotic Surface,0.0
Linepro,Gambit,Yggdrasill Path,0.0
Linepro,Invisible Woman,Arakko,0.0
Linepro,Invisible Woman,Birnin T'Challa,1.0
Linepro,Invisible Woman,Celestial Husk,1.0
Linepro,Invisible Woman,Hall Of Djalia,1.0
Linepro,Invisible Woman,Heart Of Heaven,1.0
Linepro,Invisible Woman,Krakoa,0.0
Linepro,Invisible Woman,Yggdrasill Path,0.0
Linepro,Loki,Arakko,1.0
Linepro,Rocket Raccoon,Arakko,1.0
Linepro,Rocket Raccoon,Hall Of Djalia,0.0
Loubanger,Invisible Woman,Birnin T'Challa,0.0
Loubanger,Invisible Woman,Hall Of Djalia,1.0
Loubanger,Iron Fist,Arakko,1.0
Loubanger,Iron Fist,Birnin T'Challa,0.0
Loubanger,Iron Fist,Celestial Husk,1.0
Loubanger,Iron Fist,Central Park,0.0
Loubanger,Iron Fist,Hall Of Djalia,1.0
Loubanger,Iron Fist,Heart Of Heaven,1.0
Loubanger,Iron Fist,Hell's Heaven,1.0
Loubanger,Iron Fist,Krakoa,0.5
Loubanger,Iron Fist,Midtown,0.5
Loubanger,Iron Fist,Spider-Islands,1.0
Loubanger,Iron Fist,Yggdrasill Path,1.0
Loubanger,Mantis,Celestial Husk,1.0
Loubanger,Mantis,Hall Of Djalia,1.0
Loubanger,Mantis,Spider-Islands,0.5
Loubanger,Moon Knight,Central Park,0.0
Loubanger,Psylocke,Hell's Heaven,1.0
Lu Bu,Captain America,Symbiotic Surface,1.0
Lu Bu,Doctor Strange,Krakoa,0.0
Lu Bu,Emma Frost,Arakko,1.0
Lu Bu,Emma Frost,Central Park,1.0
Lu Bu,Emma Frost,Heart Of Heaven,0.0
Lu Bu,Emma Frost,Hell's Heaven,0.0
Lu Bu,Emma Frost,Midtown,0.0
Lu Bu,Emma Frost,Spider-Islands,1.0
Lu Bu,Gambit,Birnin T'Challa,0.0
Lu Bu,Magneto,Birnin T'Challa,1.0
Lu Bu,Magneto,Hell's Heaven,1.0
Lu Bu,Magneto,Krakoa,1.0
Lu Bu,Magneto,Spider-Islands,1.0
Lu Bu,Magneto,Symbiotic Surface,1.0
Lu Bu,Rocket Raccoon,Celestial Husk,1.0
Lu Bu,Rocket Raccoon,Heart Of Heaven,1.0
Lu Bu,The Punisher,Birnin T'Challa,1.0
Lu Bu,The Punisher,Hall Of Djalia,1.0
Lu Bu,Thor,Yggdrasill Path,1.0
Lu Bu,Venom,Arakko,0.0
Lu Bu,Venom,Celestial Husk,1.0
Lu Bu,Venom,Heart Of Heaven,0.5
Lu Bu,Venom,Spider-Islands,1.0
LХVII,Daredevil,Hell's Heaven,1.0
LХVII,Daredevil,Krakoa,1.0
LХVII,Daredevil,Yggdrasill Path,0.0
LХVII,Gambit,Central Park,0.0
LХVII,Gambit,Midtown,0.0
LХVII,Moon Knight,Birnin T'Challa,1.0
LХVII,Moon Knight,Central Park,1.0
LХVII,Moon Knight,Hall Of Djalia,0.0
LХVII,Moon Knight,Symbiotic Surface,1.0
LХVII,Spider-Man,Celestial Husk,1.0
LХVII,Spider-Man,Central Park,0.0
LХVII,Spider-Man,Hall Of Djalia,1.0
LХVII,Spider-Man,Heart Of Heaven,1.0
LХVII,Spider-Man,Krakoa,0.0
LХVII,Spider-Man,Midtown,1.0
LХVII,Spider-Man,Spider-Islands,0.0
LХVII,Winter Soldier,Arakko,0.0
LХVII,Winter Soldier,Symbiotic Surface,1.0
LХVII,Wolverine,Yggdrasill Path,1.0
MACE,Angela,Arakko,1.0
MACE,Angela,Birnin T'Challa,1.0
MACE,Angela,Hall Of Djalia,1.0
MACE,Angela,Hell's Heaven,0.5
MACE,Angela,Midtown,1.0
MACE,Angela,Spider-Islands,1.0
MACE,Emma Frost,Arakko,0.5
MACE,Emma Frost,Birnin T'Challa,1.0
MACE,Emma Frost,Celestial Husk,0.5
MACE,Emma Frost,Central Park,1.0
