hero_name,win_rate,game_count
"Angela, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Winter Soldier",1.0,3
"Angela, Invisible Woman, Magneto, Psylocke, Rocket Raccoon, Wolverine",1.0,2
"Angela, Invisible Woman, Magneto, Rocket Raccoon, Spider-Man, Winter Soldier",0.6666666666666666,3
"Angela, Invisible Woman, Magneto, Rocket Raccoon, Star-Lord, Wolverine",0.0,1
"Angela, Invisible Woman, Magneto, Rocket Raccoon, Winter Soldier, Wolverine",0.0,2
"Angela, Invisible Woman, Mantis, Moon Knight, Phoenix, Winter Soldier",1.0,1
"Angela, Invisible Woman, Mantis, Phoenix, Psylocke, Thor",1.0,1
"Angela, Invisible Woman, Mantis, Spider-Man, Star-Lord, Venom",1.0,1
"Angela, Invisible Woman, Mister Fantastic, Psylocke, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Invisible Woman, Moon Knight, Peni Parker, Psylocke, Rocket Raccoon",1.0,1
"Angela, Invisible Woman, Moon Knight, Phoenix, Rocket Raccoon, Venom",1.0,1
"Angela, Invisible Woman, Moon Knight, Rocket Raccoon, Star-Lord, Thor",0.0,1
"Angela, Invisible Woman, Namor, Phoenix, Rocket Raccoon, The Thing",0.0,1
"Angela, Invisible Woman, Peni Parker, Phoenix, Rocket Raccoon, Star-Lord",1.0,1
"Angela, Invisible Woman, Peni Parker, Psylocke, Rocket Raccoon, Star-Lord",1.0,2
"Angela, Invisible Woman, Peni Parker, Rocket Raccoon, Spider-Man, Star-Lord",1.0,1
"Angela, Invisible Woman, Peni Parker, Rocket Raccoon, Spider-Man, Wolverine",1.0,1
"Angela, Invisible Woman, Peni Parker, Rocket Raccoon, Star-Lord, Wolverine",1.0,1
"Angela, Invisible Woman, Phoenix, Phoenix, Rocket Raccoon, Spider-Man",0.0,1
"Angela, Invisible Woman, Phoenix, Psylocke, Rocket Raccoon, The Thing",1.0,1
"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Spider-Man, Venom",1.0,1
"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Spider-Man, Wolverine",1.0,1
"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Star-Lord, Venom",1.0,1
"Angela, Invisible Woman, Phoenix, Rocket Raccoon, The Thing, Winter Soldier",0.0,1
"Angela, Invisible Woman, Phoenix, Rocket Raccoon, Venom, Wolverine",1.0,1
"Angela, Invisible Woman, Rocket Raccoon, Spider-Man, Thor, Winter Soldier",0.0,1
"Angela, Invisible Woman, Rocket Raccoon, Venom, Winter Soldier, Wolverine",0.0,1
"Angela, Iron Fist, Jeff The Land Shark, Luna Snow, Magneto, Wolverine",1.0,1
"Angela, Iron Fist, Jeff The Land Shark, Psylocke, Rocket Raccoon, Thor",1.0,2
"Angela, Iron Fist, Jeff The Land Shark, Psylocke, Rocket Raccoon, Venom",1.0,1
"Angela, Iron Fist, Jeff The Land Shark, Psylocke, Rocket Raccoon, Wolverine",0.0,1
"Angela, Iron Fist, Loki, Luna Snow, Magneto, Phoenix",0.0,1
"Angela, Iron Fist, Loki, Magneto, Mantis, Winter Soldier",1.0,1
"Angela, Iron Fist, Loki, Mantis, Peni Parker, Rocket Raccoon",1.0,1
"Angela, Iron Fist, Luna Snow, Magneto, Phoenix, Rocket Raccoon",1.0,1
"Angela, Iron Fist, Luna Snow, Magneto, Psylocke, Rocket Raccoon",0.0,2
"Angela, Iron Fist, Luna Snow, Magneto, Rocket Raccoon, Star-Lord",0.0,1
"Angela, Iron Fist, Luna Snow, Peni Parker, Rocket Raccoon, Star-Lord",0.0,1
"Angela, Iron Fist, Magneto, Mantis, Phoenix, Rocket Raccoon",0.0,1
"Angela, Jeff The Land Shark, Jeff The Land Shark, Psylocke, Rocket Raccoon, Winter Soldier",1.0,1
"Angela, Jeff The Land Shark, Loki, Magneto, Rocket Raccoon, Storm",1.0,1
"Angela, Jeff The Land Shark, Luna Snow, Mister Fantastic, Phoenix, Venom",0.0,1
"Angela, Jeff The Land Shark, Luna Snow, Rocket Raccoon, Winter Soldier, Wolverine",0.0,1
"Angela, Jeff The Land Shark, Luna Snow, Star-Lord, Venom, Winter Soldier",1.0,1
"Angela, Jeff The Land Shark, Magik, Magneto, Psylocke, Rocket Raccoon",0.0,1
"Angela, Jeff The Land Shark, Magneto, Moon Knight, Phoenix, Rocket Raccoon",1.0,1
"Angela, Jeff The Land Shark, Magneto, Moon Knight, Phoenix, Spider-Man",0.0,1
"Angela, Jeff The Land Shark, Magneto, Moon Knight, Psylocke, Rocket Raccoon",0.0,1
"Angela, Jeff The Land Shark, Magneto, Moon Knight, Rocket Raccoon, Spider-Man",0.0,1
"Angela, Jeff The Land Shark, Magneto, Phoenix, Psylocke, Rocket Raccoon",0.0,1
"Angela, Jeff The Land Shark, Magneto, Phoenix, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Jeff The Land Shark, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",1.0,1
"Angela, Jeff The Land Shark, Magneto, Psylocke, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Jeff The Land Shark, Magneto, Psylocke, Rocket Raccoon, Venom",1.0,1
"Angela, Jeff The Land Shark, Magneto, Psylocke, Rocket Raccoon, Winter Soldier",0.0,1
"Angela, Jeff The Land Shark, Magneto, Rocket Raccoon, Spider-Man, Winter Soldier",1.0,1
"Angela, Jeff The Land Shark, Magneto, Rocket Raccoon, Star-Lord, The Punisher",0.0,1
"Angela, Jeff The Land Shark, Mantis, Moon Knight, Psylocke, Rocket Raccoon",0.0,1
"Angela, Jeff The Land Shark, Peni Parker, Psylocke, Rocket Raccoon, Spider-Man",0.0,1
"Angela, Jeff The Land Shark, Phoenix, Psylocke, Rocket Raccoon, Star-Lord",1.0,1
"Angela, Jeff The Land Shark, Psylocke, Rocket Raccoon, Spider-Man, Star-Lord",1.0,1
"Angela, Jeff The Land Shark, Psylocke, Rocket Raccoon, Spider-Man, Thor",1.0,1
"Angela, Jeff The Land Shark, Psylocke, Rocket Raccoon, Spider-Man, Venom",1.0,1
"Angela, Jeff The Land Shark, Rocket Raccoon, Spider-Man, Star-Lord, Venom",0.0,1
"Angela, Jeff The Land Shark, Rocket Raccoon, Spider-Man, Ultron, Winter Soldier",1.0,1
"Angela, Loki, Luna Snow, Magneto, Mantis, Psylocke",1.0,1
"Angela, Loki, Luna Snow, Magneto, Mantis, Star-Lord",0.0,1
"Angela, Loki, Luna Snow, Magneto, Phoenix, Wolverine",0.0,1
"Angela, Loki, Luna Snow, Magneto, Psylocke, Wolverine",1.0,1
"Angela, Loki, Luna Snow, Magneto, Spider-Man, Winter Soldier",0.0,1
"Angela, Loki, Luna Snow, Mister Fantastic, Star-Lord, Venom",0.0,1
"Angela, Loki, Magneto, Mantis, Phoenix, Rocket Raccoon",1.0,1
"Angela, Loki, Magneto, Psylocke, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Loki, Magneto, Rocket Raccoon, The Punisher, Winter Soldier",0.0,1
"Angela, Luna Snow, Luna Snow, Magneto, Psylocke, Spider-Man",0.0,1
"Angela, Luna Snow, Magik, Magneto, Namor, Phoenix",0.0,1
"Angela, Luna Snow, Magneto, Mantis, Psylocke, Star-Lord",1.0,1
"Angela, Luna Snow, Magneto, Mister Fantastic, Phoenix, Rocket Raccoon",0.0,1
"Angela, Luna Snow, Magneto, Moon Knight, Rocket Raccoon, The Punisher",0.0,1
"Angela, Luna Snow, Magneto, Moon Knight, Rocket Raccoon, Wolverine",1.0,1
"Angela, Luna Snow, Magneto, Phoenix, Psylocke, Rocket Raccoon",0.5,6
"Angela, Luna Snow, Magneto, Phoenix, Rocket Raccoon, Winter Soldier",0.0,1
"Angela, Luna Snow, Magneto, Phoenix, Rocket Raccoon, Wolverine",0.0,1
"Angela, Luna Snow, Magneto, Psylocke, Rocket Raccoon, Spider-Man",0.0,2
"Angela, Luna Snow, Magneto, Psylocke, Rocket Raccoon, Winter Soldier",0.6666666666666666,3
"Angela, Luna Snow, Magneto, Rocket Raccoon, Spider-Man, Winter Soldier",1.0,1
"Angela, Luna Snow, Magneto, Rocket Raccoon, Spider-Man, Wolverine",0.0,1
"Angela, Luna Snow, Mister Fantastic, Namor, Peni Parker, Rocket Raccoon",0.0,1
"Angela, Luna Snow, Moon Knight, Peni Parker, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Luna Snow, Moon Knight, Phoenix, Psylocke, Thor",0.0,1
"Angela, Luna Snow, Moon Knight, Psylocke, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Luna Snow, Namor, Peni Parker, Rocket Raccoon, Wolverine",0.0,1
"Angela, Luna Snow, Phoenix, Rocket Raccoon, The Thing, Winter Soldier",1.0,1
"Angela, Luna Snow, Rocket Raccoon, Storm, The Punisher, The Thing",1.0,1
"Angela, Magik, Magneto, Mantis, Rocket Raccoon, Spider-Man",1.0,1
"Angela, Magneto, Mantis, Phoenix, Rocket Raccoon, Star-Lord",1.0,1
"Angela, Magneto, Mantis, Rocket Raccoon, Spider-Man, Wolverine",1.0,1
"Angela, Magneto, Phoenix, Rocket Raccoon, Spider-Man, Wolverine",1.0,1
"Angela, Mantis, Peni Parker, Phoenix, Rocket Raccoon, Ultron",1.0,1
"Angela, Mister Fantastic, Psylocke, Rocket Raccoon, Spider-Man, Venom",0.0,1
"Angela, Mister Fantastic, Rocket Raccoon, Star-Lord, Thor, Venom",0.0,1
"Black Panther, Black Widow, Emma Frost, Gambit, Invisible Woman, Star-Lord",0.0,1
"Black Panther, Bruce Banner, Daredevil, Gambit, Invisible Woman, Magneto",0.0,1
"Black Panther, Bruce Banner, Gambit, Invisible Woman, Magneto, The Punisher",0.0,1
"Black Panther, Bruce Banner, Gambit, Invisible Woman, Star-Lord, Venom",0.0,1
"Black Panther, Bruce Banner, Gambit, Luna Snow, Magneto, Phoenix",0.0,1
"Black Panther, Captain America, Emma Frost, Gambit, Phoenix, Rocket Raccoon",0.0,1
"Black Panther, Captain America, Emma Frost, Invisible Woman, Mantis, Spider-Man",1.0,1
"Black Panther, Captain America, Gambit, Magneto, Mantis, Psylocke",1.0,1
"Black Panther, Captain America, Gambit, Phoenix, Rocket Raccoon, Spider-Man",0.0,1
"Black Panther, Captain America, Hawkeye, Spider-Man, The Punisher, Venom",0.0,1
"Black Panther, Captain America, Hela, Magneto, Mantis, Rocket Raccoon",0.0,1
"Black Panther, Captain America, Iron Fist, Jeff The Land Shark, Rocket Raccoon, Spider-Man",1.0,1
"Black Panther, Cloak & Dagger, Daredevil, Emma Frost, Jeff The Land Shark, Star-Lord",1.0,1
"Black Panther, Cloak & Dagger, Hela, Spider-Man, Thor, Ultron",0.0,1
"Black Panther, Daredevil, Emma Frost, Invisible Woman, Jeff The Land Shark, Magneto",0.0,1
"Black Panther, Daredevil, Emma Frost, Jeff The Land Shark, The Punisher, Venom",0.0,1
"Black Panther, Daredevil, Loki, Mantis, Phoenix, Venom",0.0,1
"Black Panther, Doctor Strange, Emma Frost, Invisible Woman, Rocket Raccoon, Star-Lord",0.0,1
"Black Panther, Doctor Strange, Gambit, Gambit, Phoenix, Rocket Raccoon",0.0,1
"Black Panther, Doctor Strange, Gambit, Invisible Woman, Magik, Magneto",0.0,1
"Black Panther, Doctor Strange, Hawkeye, Jeff The Land Shark, Rocket Raccoon, Rocket Raccoon",0.0,1
"Black Panther, Emma Frost, Gambit, Hawkeye, Phoenix, Rocket Raccoon",0.0,1
"Black Panther, Emma Frost, Gambit, Hela, Invisible Woman, Namor",1.0,1
"Black Panther, Emma Frost, Gambit, Hela, Magneto, Squirrel Girl",0.0,1
"Black Panther, Emma Frost, Gambit, Luna Snow, Magneto, Psylocke",0.0,1
"Black Panther, Emma Frost, Groot, Jeff The Land Shark, Luna Snow, Winter Soldier",0.0,1
"Black Panther, Emma Frost, Hela, Invisible Woman, Loki, Magneto",1.0,1
"Black Panther, Emma Frost, Hela, Invisible Woman, Loki, Venom",0.0,1
"Black Panther, Emma Frost, Invisible Woman, Jeff The Land Shark, Peni Parker, The Punisher",1.0,1
"Black Panther, Emma Frost, Invisible Woman, Loki, Magneto, Psylocke",1.0,1
"Black Panther, Emma Frost, Invisible Woman, Luna Snow, Magneto, Psylocke",0.0,1
"Black Panther, Emma Frost, Invisible Woman, Psylocke, Rocket Raccoon, Spider-Man",0.0,1
"Black Panther, Emma Frost, Invisible Woman, Psylocke, Rocket Raccoon, Winter Soldier",0.0,1
"Black Panther, Emma Frost, Invisible Woman, Rocket Raccoon, Venom, Wolverine",0.0,1
"Black Panther, Emma Frost, Jeff The Land Shark, Magik, Phoenix, Rocket Raccoon",1.0,1
"Black Panther, Gambit, Gambit, Groot, Hela, Rocket Raccoon",0.0,1
"Black Panther, Gambit, Groot, Invisible Woman, Magneto, Star-Lord",0.0,1
"Black Panther, Gambit, Groot, Invisible Woman, Phoenix, Winter Soldier",1.0,1
"Black Panther, Gambit, Groot, Loki, Magneto, Winter Soldier",1.0,1
"Black Panther, Gambit, Groot, Psylocke, Squirrel Girl, Star-Lord",0.0,1
"Black Panther, Gambit, Hawkeye, Hela, Loki, Magneto",0.0,1
"Black Panther, Gambit, Hawkeye, Invisible Woman, Magneto, Phoenix",0.0,1
"Black Panther, Gambit, Hawkeye, Invisible Woman, Mantis, Peni Parker",0.0,1
"Black Panther, Gambit, Hela, Invisible Woman, Magneto, Venom",1.0,1
"Black Panther, Gambit, Hela, Jeff The Land Shark, Psylocke, Venom",0.0,1
"Black Panther, Gambit, Hela, Loki, Magneto, Phoenix",0.0,1
"Black Panther, Gambit, Invisible Woman, Luna Snow, Magneto, Mister Fantastic",0.0,1
"Black Panther, Gambit, Invisible Woman, Magik, Magneto, Winter Soldier",1.0,1
"Black Panther, Gambit, Invisible Woman, Magneto, Psylocke, The Thing",0.0,2
"Black Panther, Gambit, Invisible Woman, Magneto, Psylocke, Winter Soldier",0.0,1
"Black Panther, Gambit, Luna Snow, Magneto, Venom, Winter Soldier",1.0,1
"Black Panther, Gambit, Magneto, Mantis, Phoenix, Star-Lord",1.0,1
"Black Panther, Gambit, Psylocke, Rocket Raccoon, Spider-Man, Venom",0.0,1
"Black Panther, Groot, Invisible Woman, Loki, Mantis, Phoenix",1.0,1
"Black Panther, Groot, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Black Panther, Groot, Luna Snow, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Black Panther, Hawkeye, Hela, Namor, Rocket Raccoon, Spider-Man",0.0,1
"Black Panther, Hawkeye, Invisible Woman, Jeff The Land Shark, Magneto, Spider-Man",0.0,1
"Black Panther, Hela, Invisible Woman, Magneto, Rocket Raccoon, The Thing",0.0,1
"Black Panther, Invisible Woman, Jeff The Land Shark, Magneto, Moon Knight, Psylocke",0.0,1
"Black Panther, Invisible Woman, Luna Snow, Magik, Magneto, Mister Fantastic",0.0,1
"Black Panther, Invisible Woman, Luna Snow, Magneto, Phoenix, The Punisher",1.0,1
"Black Panther, Jeff The Land Shark, Magneto, Mantis, Phoenix, Psylocke",1.0,1
"Black Panther, Jeff The Land Shark, Mantis, Moon Knight, Rocket Raccoon, Wolverine",0.0,1
"Black Panther, Luna Snow, Magik, Magneto, Psylocke, Rocket Raccoon",0.0,1
"Black Panther, Luna Snow, Psylocke, Rocket Raccoon, Thor, Venom",1.0,1
"Black Panther, Magneto, Phoenix, Rocket Raccoon, Ultron, Wolverine",0.0,1
"Black Widow, Blade, Cloak & Dagger, Luna Snow, Spider-Man, Star-Lord",0.0,1
"Black Widow, Blade, Jeff The Land Shark, Mister Fantastic, Namor, Scarlet Witch",1.0,1
"Black Widow, Bruce Banner, Cloak & Dagger, Emma Frost, Invisible Woman, Phoenix",0.0,1
"Black Widow, Bruce Banner, Emma Frost, Gambit, Invisible Woman, Rocket Raccoon",1.0,1
"Black Widow, Bruce Banner, Gambit, Invisible Woman, Phoenix, Star-Lord",0.0,1
"Black Widow, Bruce Banner, Gambit, Mantis, Spider-Man, Venom",1.0,1
"Black Widow, Bruce Banner, Gambit, Peni Parker, Phoenix, The Punisher",0.0,1
"Black Widow, Bruce Banner, Invisible Woman, Jeff The Land Shark, Magneto, Phoenix",0.0,1
"Black Widow, Bruce Banner, Invisible Woman, Jeff The Land Shark, Magneto, Psylocke",1.0,1
"Black Widow, Bruce Banner, Invisible Woman, Jeff The Land Shark, Mister Fantastic, Thor",0.0,1
"Black Widow, Bruce Banner, Invisible Woman, Magneto, Mantis, Winter Soldier",1.0,1
"Black Widow, Captain America, Cloak & Dagger, Magneto, Mantis, Spider-Man",0.0,1
"Black Widow, Captain America, Daredevil, Gambit, Groot, Mantis",1.0,1
"Black Widow, Captain America, Emma Frost, Gambit, Invisible Woman, Phoenix",0.0,1
"Black Widow, Captain America, Emma Frost, Gambit, Jeff The Land Shark, Rocket Raccoon",0.0,1
"Black Widow, Captain America, Gambit, Groot, Invisible Woman, Spider-Man",1.0,1
"Black Widow, Captain America, Gambit, Rocket Raccoon, Spider-Man, Wolverine",1.0,1
"Black Widow, Captain America, Peni Parker, Phoenix, Rocket Raccoon, Spider-Man",0.0,1
"Black Widow, Cloak & Dagger, Doctor Strange, Invisible Woman, Magik, Mantis",0.0,1
"Black Widow, Cloak & Dagger, Gambit, Magneto, Psylocke, Star-Lord",1.0,1
"Black Widow, Daredevil, Doctor Strange, Gambit, Invisible Woman, Phoenix",0.0,1
"Black Widow, Daredevil, Emma Frost, Gambit, Invisible Woman, Thor",0.0,1
"Black Widow, Daredevil, Emma Frost, Gambit, Luna Snow, Magneto",1.0,1
"Black Widow, Daredevil, Gambit, Loki, Magneto, Storm",1.0,1
"Black Widow, Daredevil, Gambit, Loki, The Punisher, Venom",1.0,1
"Black Widow, Daredevil, Jeff The Land Shark, Luna Snow, Magneto, Thor",0.0,1
"Black Widow, Daredevil, Luna Snow, Magneto, Rocket Raccoon, Star-Lord",1.0,1
"Black Widow, Doctor Strange, Gambit, Invisible Woman, Iron Fist, Magneto",1.0,1
"Black Widow, Doctor Strange, Gambit, Invisible Woman, Iron Fist, Star-Lord",0.0,1
"Black Widow, Doctor Strange, Gambit, Loki, Magneto, The Punisher",1.0,1
"Black Widow, Doctor Strange, Invisible Woman, Magneto, Rocket Raccoon, Spider-Man",0.0,1
"Black Widow, Doctor Strange, Jeff The Land Shark, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Black Widow, Doctor Strange, Jeff The Land Shark, The Thing, Ultron, Winter Soldier",0.0,1
"Black Widow, Doctor Strange, Loki, Mantis, Mister Fantastic, Peni Parker",0.0,1
"Black Widow, Doctor Strange, Luna Snow, Mantis, Psylocke, Spider-Man",0.0,1
"Black Widow, Doctor Strange, Rocket Raccoon, Spider-Man, Star-Lord, Thor",0.0,1
"Black Widow, Emma Frost, Emma Frost, Gambit, Hela, Jeff The Land Shark",1.0,1
"Black Widow, Emma Frost, Gambit, Groot, Invisible Woman, Winter Soldier",1.0,1
"Black Widow, Emma Frost, Gambit, Groot, Invisible Woman, Wolverine",0.0,1
"Black Widow, Emma Frost, Gambit, Groot, Iron Fist, Loki",0.0,1
"Black Widow, Emma Frost, Gambit, Groot, Mantis, Moon Knight",0.0,1
"Black Widow, Emma Frost, Gambit, Groot, Mantis, Star-Lord",0.0,1
"Black Widow, Emma Frost, Gambit, Invisible Woman, Psylocke, Star-Lord",0.0,1
"Black Widow, Emma Frost, Gambit, Magneto, Mantis, Star-Lord",0.0,1
"Black Widow, Emma Frost, Gambit, Mantis, Phoenix, Rocket Raccoon",0.0,1
"Black Widow, Emma Frost, Gambit, Mantis, Phoenix, Star-Lord",1.0,1
"Black Widow, Emma Frost, Gambit, Phoenix, Rocket Raccoon, Spider-Man",0.0,1
"Black Widow, Emma Frost, Gambit, Psylocke, Rocket Raccoon, Venom",1.0,1
"Black Widow, Emma Frost, Groot, Iron Fist, Luna Snow, Rocket Raccoon",0.0,1
"Black Widow, Emma Frost, Hawkeye, Invisible Woman, Jeff The Land Shark, Psylocke",0.0,1
"Black Widow, Emma Frost, Hela, Invisible Woman, Magneto, Mantis",1.0,1
"Black Widow, Emma Frost, Hela, Mantis, Namor, Rocket Raccoon",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Luna Snow, Magneto, Spider-Man",1.0,1
"Black Widow, Emma Frost, Invisible Woman, Luna Snow, Psylocke, Venom",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Luna Snow, Thor, Winter Soldier",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Magik, Phoenix, Rocket Raccoon",1.0,1
"Black Widow, Emma Frost, Invisible Woman, Magneto, Mantis, Rocket Raccoon",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Magneto, Mantis, Winter Soldier",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Magneto, Phoenix, Psylocke",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Magneto, Rocket Raccoon, Venom",0.0,1
"Black Widow, Emma Frost, Invisible Woman, Mantis, Phoenix, Winter Soldier",1.0,1
"Black Widow, Emma Frost, Iron Fist, Magneto, Mantis, Rocket Raccoon",1.0,1
"Black Widow, Emma Frost, Jeff The Land Shark, Luna Snow, Magik, Star-Lord",0.0,1
"Black Widow, Emma Frost, Mantis, Peni Parker, Rocket Raccoon, Wolverine",0.0,1
"Black Widow, Gambit, Groot, Hela, Magneto, Mantis",0.0,1
"Black Widow, Gambit, Groot, Invisible Woman, Magneto, Moon Knight",1.0,1
"Black Widow, Gambit, Groot, Invisible Woman, Magneto, Psylocke",0.0,1
"Black Widow, Gambit, Groot, Invisible Woman, Magneto, Star-Lord",1.0,1
"Black Widow, Gambit, Groot, Invisible Woman, Mantis, Psylocke",1.0,2
"Black Widow, Gambit, Groot, Loki, Mantis, Thor",1.0,1
"Black Widow, Gambit, Hawkeye, Invisible Woman, Magneto, Mantis",0.0,1
"Black Widow, Gambit, Hawkeye, Loki, Magneto, Spider-Man",0.0,1
"Black Widow, Gambit, Hawkeye, Magneto, Rocket Raccoon, Venom",1.0,1
"Black Widow, Gambit, Hela, Invisible Woman, Magneto, Psylocke",0.0,1
"Black Widow, Gambit, Hela, Invisible Woman, Magneto, Venom",0.0,1
"Black Widow, Gambit, Hela, Loki, Magneto, Star-Lord",1.0,1
"Black Widow, Gambit, Hela, Magik, Magneto, Mantis",0.0,1
"Black Widow, Gambit, Invisible Woman, Iron Fist, Magneto, Phoenix",1.0,1
"Black Widow, Gambit, Invisible Woman, Luna Snow, Magneto, Winter Soldier",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Magneto, Phoenix",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Mantis, Star-Lord",1.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Moon Knight, Psylocke",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Phoenix, Phoenix",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Phoenix, Star-Lord",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Phoenix, Thor",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Phoenix, Venom",0.0,1
"Black Widow, Gambit, Invisible Woman, Magneto, Thor, Winter Soldier",0.0,1
"Black Widow, Gambit, Invisible Woman, Moon Knight, Rocket Raccoon, Winter Soldier",0.0,1
"Black Widow, Gambit, Iron Fist, Magneto, Mantis, Spider-Man",1.0,1
"Black Widow, Gambit, Jeff The Land Shark, Magneto, Mantis, Phoenix",0.0,1
"Black Widow, Gambit, Jeff The Land Shark, Magneto, Peni Parker, Spider-Man",0.0,1
"Black Widow, Gambit, Loki, Magneto, Mantis, Phoenix",1.0,1
"Black Widow, Gambit, Loki, Magneto, Mister Fantastic, Storm",0.0,1
"Black Widow, Gambit, Loki, Mantis, Moon Knight, Spider-Man",0.0,1
"Black Widow, Gambit, Luna Snow, Peni Parker, Phoenix, Psylocke",0.0,1
"Black Widow, Gambit, Magneto, Mantis, Peni Parker, Rocket Raccoon",1.0,1
"Black Widow, Gambit, Magneto, Mantis, Peni Parker, Spider-Man",1.0,1
"Black Widow, Gambit, Magneto, Mantis, Psylocke, The Punisher",0.0,1
"Black Widow, Gambit, Magneto, Mister Fantastic, Rocket Raccoon, Spider-Man",0.0,1
"Black Widow, Groot, Hela, Invisible Woman, Luna Snow, Venom",1.0,1
"Black Widow, Groot, Invisible Woman, Loki, Magneto, Phoenix",0.0,1
"Black Widow, Groot, Invisible Woman, Magneto, Mantis, Mister Fantastic",0.0,1
"Black Widow, Groot, Invisible Woman, Mantis, Phoenix, Venom",0.0,1
"Black Widow, Groot, Invisible Woman, Phoenix, Rocket Raccoon, Spider-Man",0.0,1
"Black Widow, Groot, Iron Fist, Jeff The Land Shark, Mantis, Venom",0.0,1
"Black Widow, Hawkeye, Hela, Invisible Woman, Phoenix, Psylocke",0.0,1
"Black Widow, Hawkeye, Invisible Woman, Rocket Raccoon, Thor, Venom",0.0,1
"Black Widow, Hawkeye, Peni Parker, Psylocke, Spider-Man, Thor",0.0,1
"Black Widow, Hela, Invisible Woman, Magneto, Psylocke, Rocket Raccoon",1.0,1
"Black Widow, Hela, Invisible Woman, Mantis, Storm, Thor",1.0,1
"Black Widow, Hela, Magneto, Phoenix, Rocket Raccoon, Star-Lord",0.0,1
"Black Widow, Invisible Woman, Iron Fist, Magneto, Phoenix, Rocket Raccoon",0.0,1
"Black Widow, Invisible Woman, Jeff The Land Shark, Moon Knight, Phoenix, Thor",0.0,1
"Black Widow, Invisible Woman, Magneto, Mantis, Mister Fantastic, Phoenix",0.0,1
"Black Widow, Invisible Woman, Magneto, Phoenix, Rocket Raccoon, Wolverine",0.0,1
"Black Widow, Invisible Woman, Magneto, Rocket Raccoon, Venom, Winter Soldier",0.0,1
"Black Widow, Iron Fist, Jeff The Land Shark, Magneto, Mister Fantastic, Spider-Man",0.0,1
"Black Widow, Iron Fist, Magneto, Mantis, Phoenix, Rocket Raccoon",0.0,1
"Black Widow, Iron Fist, Mantis, Phoenix, Rocket Raccoon, Spider-Man",1.0,1
"Black Widow, Jeff The Land Shark, Magneto, Mantis, Phoenix, Wolverine",1.0,1
"Black Widow, Magneto, Mantis, Phoenix, Rocket Raccoon, Winter Soldier",0.0,1
"Black Widow, Magneto, Mantis, Rocket Raccoon, Thor, Wolverine",1.0,1
"Black Widow, Magneto, Mantis, Rocket Raccoon, Venom, Winter Soldier",0.0,1
"Blade, Bruce Banner, Doctor Strange, Gambit, Rocket Raccoon, Winter Soldier",0.0,1
"Blade, Bruce Banner, Doctor Strange, Hawkeye, Invisible Woman, Luna Snow",1.0,1
"Blade, Bruce Banner, Emma Frost, Gambit, Hela, Luna Snow",0.0,1
"Blade, Bruce Banner, Gambit, Loki, Magik, Thor",1.0,1
"Blade, Bruce Banner, Mister Fantastic, Rocket Raccoon, Spider-Man, The Punisher",0.0,1
"Blade, Captain America, Emma Frost, Gambit, Loki, Psylocke",0.0,1
"Blade, Captain America, Gambit, Hela, Invisible Woman, Magneto",1.0,1
"Blade, Captain America, Invisible Woman, Luna Snow, Magneto, Phoenix",1.0,1
"Blade, Cloak & Dagger, Doctor Strange, Gambit, Iron Fist, Venom",0.0,1
"Blade, Cloak & Dagger, Emma Frost, Groot, Invisible Woman, Moon Knight",1.0,1
"Blade, Cloak & Dagger, Emma Frost, Groot, Invisible Woman, Winter Soldier",1.0,1
"Blade, Cloak & Dagger, Emma Frost, Invisible Woman, Magneto, Spider-Man",0.0,1
"Blade, Cloak & Dagger, Gambit, Groot, Magneto, Rocket Raccoon",0.0,1
"Blade, Cloak & Dagger, Gambit, Moon Knight, Thor, Venom",0.0,1
"Blade, Daredevil, Doctor Strange, Gambit, Groot, Loki",0.0,1
