player_id,hero_name,map_mode,mode_winrate
Fidel,Gambit,Convoy,0.75
Fidel,Gambit,Domination,0.6666666666666666
Fidel,Invisible Woman,Convoy,0.6666666666666666
Fidel,Invisible Woman,Domination,0.0
Fidel,Loki,Convergence,0.5
Fidel,Loki,Convoy,0.5
Fidel,Loki,Domination,1.0
Fidel,Mantis,Convergence,1.0
Fidel,Mantis,Convoy,1.0
Fidel,Mantis,Domination,1.0
Fidel,Rocket Raccoon,Convergence,1.0
Fidel,Rocket Raccoon,Convoy,1.0
Finnsi,Captain America,Convoy,0.0
Finnsi,Captain America,Domination,0.0
Finnsi,Doctor Strange,Convergence,1.0
Finnsi,Emma Frost,Convergence,0.0
Finnsi,Groot,Convergence,0.3333333333333333
Finnsi,Groot,Convoy,0.6666666666666666
Finnsi,Groot,Domination,0.6666666666666666
Finnsi,Magneto,Convergence,0.3333333333333333
Finnsi,Magneto,Domination,0.5
Flamayyᵗᵗᵛ,Angela,Domination,0.5
Flamayyᵗᵗᵛ,Emma Frost,Domination,0.0
Flamayyᵗᵗᵛ,Gambit,Convoy,0.3333333333333333
Flamayyᵗᵗᵛ,Gambit,Domination,1.0
Flamayyᵗᵗᵛ,Groot,Convergence,0.0
Flamayyᵗᵗᵛ,Groot,Convoy,1.0
Flamayyᵗᵗᵛ,Invisible Woman,Convergence,1.0
Flamayyᵗᵗᵛ,Invisible Woman,Convoy,1.0
Flamayyᵗᵗᵛ,Invisible Woman,Domination,0.5
Flamayyᵗᵗᵛ,Loki,Convergence,0.0
Flamayyᵗᵗᵛ,Loki,Convoy,1.0
Flamayyᵗᵗᵛ,Magneto,Domination,0.0
Flamayyᵗᵗᵛ,Mantis,Convergence,1.0
Flamayyᵗᵗᵛ,Mantis,Convoy,0.0
Flamayyᵗᵗᵛ,Venom,Convoy,0.0
Fox.-,Angela,Convergence,0.8571428571428571
Fox.-,Angela,Convoy,0.0
Fox.-,Angela,Domination,0.6666666666666666
Fox.-,Doctor Strange,Domination,1.0
Fox.-,Emma Frost,Domination,0.3333333333333333
Fox.-,Groot,Convoy,1.0
Fox.-,Groot,Domination,0.0
Fox.-,Magneto,Convergence,0.5
Fox.-,Magneto,Convoy,1.0
Franco Morales,Angela,Convoy,1.0
Franco Morales,Gambit,Domination,1.0
Franco Morales,Invisible Woman,Convoy,0.0
Franco Morales,Loki,Convergence,0.75
Franco Morales,Loki,Domination,0.5
Franco Morales,Magneto,Convergence,0.0
Franco Morales,Magneto,Convoy,1.0
Franco Morales,Moon Knight,Domination,1.0
Franco Morales,Namor,Convergence,0.25
Franco Morales,Namor,Convoy,1.0
Franco Morales,Namor,Domination,1.0
Franco Morales,Venom,Domination,0.0
Franco Morales,Winter Soldier,Domination,1.0
FullMetalLamps,Angela,Convergence,0.75
FullMetalLamps,Angela,Convoy,0.5
FullMetalLamps,Angela,Domination,0.8571428571428571
FullMetalLamps,Gambit,Convergence,0.0
FullMetalLamps,Loki,Convoy,0.0
FullMetalLamps,Magneto,Convergence,0.0
FullMetalLamps,Magneto,Domination,0.5
FullMetalLamps,Peni Parker,Convergence,1.0
FullMetalLamps,Peni Parker,Convoy,1.0
FullMetalLamps,Peni Parker,Domination,1.0
GAВRIEL,Emma Frost,Convoy,0.5
GAВRIEL,Gambit,Convergence,1.0
GAВRIEL,Groot,Convergence,1.0
GAВRIEL,Groot,Convoy,0.3333333333333333
GAВRIEL,Groot,Domination,0.8333333333333334
GAВRIEL,Hawkeye,Convergence,1.0
GAВRIEL,Hawkeye,Convoy,0.0
GAВRIEL,Magneto,Convoy,1.0
GAВRIEL,Mantis,Domination,0.0
GAВRIEL,Namor,Domination,1.0
GAВRIEL,Phoenix,Convergence,1.0
GAВRIEL,Phoenix,Convoy,0.0
GAВRIEL,Rocket Raccoon,Convoy,0.0
GAВRIEL,Star-Lord,Domination,1.0
GAВRIEL,Winter Soldier,Convergence,0.0
GAВRIEL,Winter Soldier,Convoy,1.0
GAВRIEL,Wolverine,Domination,1.0
Gilbert Noodle,Adam Warlock,Convoy,0.0
Gilbert Noodle,Emma Frost,Convergence,0.0
Gilbert Noodle,Emma Frost,Convoy,1.0
Gilbert Noodle,Emma Frost,Domination,1.0
Gilbert Noodle,Gambit,Convergence,0.0
Gilbert Noodle,Invisible Woman,Convergence,0.6666666666666666
Gilbert Noodle,Invisible Woman,Convoy,0.0
Gilbert Noodle,Invisible Woman,Domination,0.0
Gilbert Noodle,Jeff The Land Shark,Convergence,0.0
Gilbert Noodle,Magneto,Convergence,1.0
Gilbert Noodle,Magneto,Convoy,0.3333333333333333
Gilbert Noodle,Magneto,Domination,0.0
Gilbert Noodle,Mister Fantastic,Convoy,1.0
Gilbert Noodle,Peni Parker,Convergence,1.0
Gilbert Noodle,Venom,Convoy,1.0
Gilbert Noodle,Winter Soldier,Convergence,0.0
Goma,Hela,Convergence,1.0
Goma,Jeff The Land Shark,Domination,0.0
Goma,Magik,Convoy,0.5
Goma,Phoenix,Convergence,1.0
Goma,Psylocke,Convergence,0.5
Goma,Psylocke,Convoy,0.6666666666666666
Goma,Psylocke,Domination,0.6
Goma,Winter Soldier,Domination,0.5
Haluk,Angela,Domination,1.0
Haluk,Captain America,Domination,0.0
Haluk,Groot,Convoy,0.5
Haluk,Groot,Domination,0.0
Haluk,Invisible Woman,Convergence,1.0
Haluk,Invisible Woman,Convoy,0.0
Haluk,Loki,Convergence,0.0
Haluk,Magneto,Convergence,1.0
Haluk,Phoenix,Convergence,1.0
Haluk,Phoenix,Convoy,1.0
Haluk,Psylocke,Convergence,1.0
Haluk,Star-Lord,Convergence,1.0
Haluk,Star-Lord,Domination,0.5
Haluk,Venom,Convergence,1.0
Haluk,Venom,Convoy,0.0
Haluk,Venom,Domination,0.4
HavocHM,Angela,Convergence,0.6666666666666666
HavocHM,Angela,Convoy,0.6
HavocHM,Angela,Domination,1.0
HavocHM,Doctor Strange,Convoy,1.0
HavocHM,Emma Frost,Convoy,0.0
HavocHM,Groot,Convergence,1.0
HavocHM,Groot,Convoy,0.0
HavocHM,Magneto,Convergence,1.0
HavocHM,Magneto,Convoy,1.0
HavocHM,Magneto,Domination,0.0
HavocHM,Wolverine,Convergence,0.0
HavocHM,Wolverine,Convoy,0.6666666666666666
HavocHM,Wolverine,Domination,1.0
HellCatL0ver,Angela,Convergence,1.0
HellCatL0ver,Angela,Convoy,1.0
HellCatL0ver,Blade,Convergence,0.3333333333333333
HellCatL0ver,Blade,Convoy,1.0
HellCatL0ver,Blade,Domination,0.6666666666666666
HellCatL0ver,Daredevil,Convoy,0.0
HellCatL0ver,Emma Frost,Convoy,0.0
HellCatL0ver,Emma Frost,Domination,1.0
HellCatL0ver,Groot,Convergence,1.0
HellCatL0ver,Wolverine,Convergence,0.0
HellCatL0ver,Wolverine,Convoy,0.5
HellCatL0ver,Wolverine,Domination,1.0
Hex>_<,Gambit,Convoy,0.0
Hex>_<,Gambit,Domination,0.0
Hex>_<,Invisible Woman,Convoy,1.0
Hex>_<,Invisible Woman,Domination,1.0
Hex>_<,Loki,Convoy,1.0
Hex>_<,Loki,Domination,1.0
Hex>_<,Luna Snow,Convoy,1.0
Hex>_<,Luna Snow,Domination,1.0
Hex>_<,Magneto,Convergence,0.0
Hex>_<,Magneto,Domination,0.0
Hex>_<,Rocket Raccoon,Convergence,1.0
Hex>_<,Venom,Convergence,0.6666666666666666
Hex>_<,Venom,Convoy,0.4
Hex>_<,Venom,Domination,0.5
Hudwinx,Gambit,Domination,0.6666666666666666
Hudwinx,Invisible Woman,Domination,1.0
Hudwinx,Loki,Convergence,0.6666666666666666
Hudwinx,Loki,Convoy,0.5714285714285714
Hudwinx,Loki,Domination,0.8
Hudwinx,Rocket Raccoon,Convergence,1.0
Hudwinx,Rocket Raccoon,Convoy,0.5
Hоffman,Cloak & Dagger,Convergence,0.0
Hоffman,Emma Frost,Convergence,0.0
Hоffman,Emma Frost,Domination,0.0
Hоffman,Gambit,Convergence,1.0
Hоffman,Gambit,Convoy,1.0
Hоffman,Gambit,Domination,0.0
Hоffman,Groot,Convergence,0.5
Hоffman,Groot,Convoy,1.0
Hоffman,Groot,Domination,1.0
Hоffman,Loki,Convoy,0.0
Hоffman,Luna Snow,Convergence,1.0
Hоffman,Magneto,Convergence,1.0
Hоffman,Magneto,Convoy,1.0
Hоffman,Magneto,Domination,1.0
Hоffman,Namor,Domination,0.0
Hоffman,Rocket Raccoon,Convergence,1.0
Hоffman,Rocket Raccoon,Convoy,1.0
Hоffman,Rocket Raccoon,Domination,1.0
Hоffman,Star-Lord,Domination,0.0
Hоffman,Winter Soldier,Convoy,0.0
Hоffman,Winter Soldier,Domination,0.0
I AM MISCHIEF,Invisible Woman,Convergence,1.0
I AM MISCHIEF,Invisible Woman,Domination,0.0
I AM MISCHIEF,Loki,Convergence,1.0
I AM MISCHIEF,Loki,Convoy,0.3333333333333333
I AM MISCHIEF,Loki,Domination,0.5
I AM MISCHIEF,Luna Snow,Domination,1.0
I AM MISCHIEF,Magneto,Convergence,0.3333333333333333
I AM MISCHIEF,Magneto,Convoy,0.0
I AM MISCHIEF,Wolverine,Convergence,0.75
I AM MISCHIEF,Wolverine,Convoy,0.8
I AM MISCHIEF,Wolverine,Domination,1.0
IlIIllIIIllIll,Daredevil,Convoy,0.0
IlIIllIIIllIll,Gambit,Convergence,0.5
IlIIllIIIllIll,Gambit,Convoy,0.75
IlIIllIIIllIll,Gambit,Domination,1.0
IlIIllIIIllIll,Groot,Convoy,0.0
IlIIllIIIllIll,Iron Fist,Convergence,0.0
IlIIllIIIllIll,Iron Fist,Convoy,1.0
IlIIllIIIllIll,Mantis,Domination,0.0
IlIIllIIIllIll,Rocket Raccoon,Convergence,1.0
IlIIllIIIllIll,Rocket Raccoon,Convoy,1.0
IlIIllIIIllIll,Rocket Raccoon,Domination,1.0
IlIIllIIIllIll,Spider-Man,Domination,1.0
Ilya Rozanov,Gambit,Convergence,0.0
Ilya Rozanov,Invisible Woman,Convergence,0.5
Ilya Rozanov,Invisible Woman,Convoy,0.3333333333333333
Ilya Rozanov,Invisible Woman,Domination,0.5
Ilya Rozanov,Loki,Convoy,1.0
Ilya Rozanov,Loki,Domination,0.6666666666666666
Ilya Rozanov,Mantis,Convergence,0.6666666666666666
Ilya Rozanov,Mantis,Convoy,1.0
Ilya Rozanov,Mantis,Domination,1.0
Impuniti,Captain America,Convoy,1.0
Impuniti,Captain America,Domination,0.0
Impuniti,Groot,Convergence,0.6666666666666666
Impuniti,Groot,Convoy,0.5
Impuniti,Groot,Domination,0.0
Impuniti,Magneto,Convergence,0.5
Impuniti,Magneto,Domination,0.0
Impuniti,Mantis,Convoy,1.0
Impuniti,Rocket Raccoon,Convergence,0.0
Impuniti,Rocket Raccoon,Convoy,1.0
Impuniti,Storm,Domination,1.0
Impuniti,Venom,Domination,0.0
Impuniti,Winter Soldier,Convoy,0.0
Iogаn,Emma Frost,Convoy,0.6666666666666666
Iogаn,Emma Frost,Domination,1.0
Iogаn,Gambit,Convoy,1.0
Iogаn,Gambit,Domination,0.0
Iogаn,Invisible Woman,Convergence,0.5
Iogаn,Invisible Woman,Convoy,1.0
Iogаn,Invisible Woman,Domination,0.5
Iogаn,Loki,Convergence,0.0
Iogаn,Loki,Convoy,0.0
Iogаn,Loki,Domination,1.0
Iogаn,Magneto,Convergence,0.0
Iogаn,Magneto,Convoy,0.0
Iogаn,Magneto,Domination,1.0
Iogаn,Mantis,Convoy,1.0
Izec,Angela,Convergence,0.75
Izec,Angela,Convoy,0.0
Izec,Angela,Domination,0.6666666666666666
Izec,Captain America,Convergence,1.0
Izec,Captain America,Domination,0.3333333333333333
Izec,Emma Frost,Convergence,0.3333333333333333
Izec,Emma Frost,Convoy,0.5
Izec,Emma Frost,Domination,0.6666666666666666
Izec,Jeff The Land Shark,Domination,0.0
Izec,Venom,Convoy,1.0
Izec,Venom,Domination,0.0
Izzecc,Angela,Convergence,0.75
Izzecc,Angela,Convoy,0.3333333333333333
Izzecc,Angela,Domination,0.5
Izzecc,Captain America,Domination,1.0
Izzecc,Emma Frost,Convergence,0.6666666666666666
Izzecc,Emma Frost,Convoy,1.0
Izzecc,Emma Frost,Domination,0.6666666666666666
Izzecc,Groot,Convergence,1.0
Izzecc,Groot,Convoy,0.5
Izzecc,Magneto,Convoy,1.0
Izzecc,Venom,Domination,1.0
Izzzeccc,Angela,Convoy,1.0
Izzzeccc,Angela,Domination,1.0
Izzzeccc,Emma Frost,Convergence,0.3333333333333333
Izzzeccc,Emma Frost,Convoy,0.5
Izzzeccc,Emma Frost,Domination,0.5
Izzzeccc,Groot,Convergence,0.0
Izzzeccc,Groot,Convoy,1.0
Izzzeccc,Invisible Woman,Convoy,0.0
Izzzeccc,Magneto,Convergence,0.0
Izzzeccc,Mantis,Convergence,1.0
Izzzeccc,Mantis,Convoy,1.0
Izzzeccc,Venom,Convergence,1.0
Izzzeccc,Winter Soldier,Convoy,1.0
Izzzeccc,Winter Soldier,Domination,0.0
Izzzeccc,Wolverine,Domination,1.0
Jamonsitxo,Gambit,Convergence,0.5
Jamonsitxo,Gambit,Convoy,1.0
Jamonsitxo,Gambit,Domination,1.0
Jamonsitxo,Hela,Convoy,0.5
Jamonsitxo,Luna Snow,Domination,1.0
Jamonsitxo,Mantis,Convergence,0.0
Jamonsitxo,Namor,Domination,1.0
Jamonsitxo,Phoenix,Convergence,0.3333333333333333
Jamonsitxo,Phoenix,Convoy,0.5
Jamonsitxo,Phoenix,Domination,0.6666666666666666
Jamonsitxo,Star-Lord,Convoy,0.0
Jeremy,Thor,Convergence,0.5454545454545454
Jeremy,Thor,Convoy,0.75
Jeremy,Thor,Domination,0.7
Jitward,Angela,Convergence,0.0
Jitward,Angela,Domination,1.0
Jitward,Daredevil,Convergence,1.0
Jitward,Daredevil,Convoy,1.0
Jitward,Daredevil,Domination,1.0
Jitward,Hawkeye,Convergence,0.0
Jitward,Hawkeye,Convoy,1.0
Jitward,Psylocke,Convergence,0.5
Jitward,Spider-Man,Convergence,1.0
Jitward,Spider-Man,Convoy,0.8333333333333334
Jitward,Spider-Man,Domination,0.25
Jitward,Winter Soldier,Convoy,1.0
Jitward,Winter Soldier,Domination,0.0
Jаshido,Bruce Banner,Convoy,1.0
Jаshido,Moon Knight,Convergence,0.3333333333333333
Jаshido,Moon Knight,Convoy,0.7777777777777778
Jаshido,Moon Knight,Domination,0.5714285714285714
Jаshido,Winter Soldier,Convergence,0.0
Jаshido,Winter Soldier,Domination,1.0
KING BØB.,Angela,Convergence,1.0
KING BØB.,Angela,Convoy,0.3333333333333333
KING BØB.,Angela,Domination,0.5
KING BØB.,Invisible Woman,Convergence,1.0
KING BØB.,Invisible Woman,Domination,1.0
KING BØB.,Luna Snow,Convoy,1.0
KING BØB.,Magneto,Convergence,1.0
KING BØB.,Magneto,Convoy,1.0
KING BØB.,Magneto,Domination,0.8
KING BØB.,Psylocke,Domination,0.0
KING BØB.,Rocket Raccoon,Domination,0.0
KING BØB.,Star-Lord,Domination,0.0
KING BØB.,Wolverine,Convergence,0.5
KINЕTIC,Cloak & Dagger,Convergence,0.0
KINЕTIC,Cloak & Dagger,Domination,1.0
KINЕTIC,Emma Frost,Convoy,1.0
KINЕTIC,Emma Frost,Domination,0.0
KINЕTIC,Gambit,Convergence,0.5
KINЕTIC,Gambit,Convoy,0.6666666666666666
KINЕTIC,Gambit,Domination,0.75
KINЕTIC,Invisible Woman,Convergence,1.0
KINЕTIC,Invisible Woman,Convoy,1.0
KINЕTIC,Invisible Woman,Domination,0.6666666666666666
KINЕTIC,Loki,Convergence,1.0
KINЕTIC,Loki,Convoy,1.0
KINЕTIC,Mantis,Domination,1.0
KNGSMN,Doctor Strange,Domination,0.0
KNGSMN,Emma Frost,Convoy,0.5
KNGSMN,Emma Frost,Domination,0.0
KNGSMN,Invisible Woman,Convergence,1.0
KNGSMN,Magik,Convergence,0.75
KNGSMN,Magik,Convoy,0.6666666666666666
KNGSMN,Magik,Domination,0.8571428571428571
KNGSMN,Magneto,Domination,1.0
KNGSMN,Namor,Domination,0.0
Kar Kar,Angela,Convergence,1.0
Kar Kar,Blade,Domination,1.0
Kar Kar,Bruce Banner,Convoy,1.0
Kar Kar,Cloak & Dagger,Convoy,1.0
Kar Kar,Cloak & Dagger,Domination,1.0
Kar Kar,Emma Frost,Domination,0.75
Kar Kar,Magneto,Convergence,1.0
Kar Kar,Magneto,Convoy,1.0
Kar Kar,Magneto,Domination,1.0
Kar Kar,Rocket Raccoon,Convoy,0.0
Kar Kar,The Thing,Domination,0.5
Kar Kar,Thor,Convergence,1.0
Kar Kar,Ultron,Convergence,0.0
Kar Kar,Wolverine,Convergence,1.0
Kar Kar,Wolverine,Convoy,0.5
Kar Kar,Wolverine,Domination,1.0
Kinetic Flower,Cloak & Dagger,Convergence,1.0
Kinetic Flower,Emma Frost,Convoy,1.0
Kinetic Flower,Gambit,Convergence,1.0
Kinetic Flower,Gambit,Convoy,0.5
Kinetic Flower,Gambit,Domination,0.75
Kinetic Flower,Invisible Woman,Convergence,1.0
Kinetic Flower,Invisible Woman,Convoy,1.0
Kinetic Flower,Invisible Woman,Domination,0.0
Kinetic Flower,Loki,Convergence,0.0
Kinetic Flower,Loki,Convoy,1.0
Kinetic Flower,Loki,Domination,0.6666666666666666
Kinetic Flower,Star-Lord,Convoy,0.0
KingOfCards.,Gambit,Convergence,0.7142857142857143
KingOfCards.,Gambit,Convoy,0.5555555555555556
KingOfCards.,Gambit,Domination,0.6666666666666666
KingOfCards.,Magneto,Convergence,0.0
KingOfCards.,Magneto,Domination,1.0
KingOfCards.,Mantis,Domination,1.0
Kontaba,Doctor Strange,Convoy,1.0
Kontaba,Doctor Strange,Domination,1.0
Kontaba,Emma Frost,Convergence,0.8
Kontaba,Emma Frost,Convoy,0.6666666666666666
Kontaba,Emma Frost,Domination,0.5714285714285714
Kontaba,Groot,Convergence,1.0
Kontaba,Magneto,Convergence,1.0
Kontaba,Magneto,Convoy,1.0
Kontaba,Magneto,Domination,0.6666666666666666
Korea Leader,Black Widow,Convoy,1.0
Korea Leader,Hela,Domination,0.0
Korea Leader,Namor,Domination,1.0
Korea Leader,Phoenix,Convergence,1.0
Korea Leader,Phoenix,Convoy,0.0
Korea Leader,Star-Lord,Convergence,0.6666666666666666
Korea Leader,Star-Lord,Convoy,1.0
Korea Leader,Star-Lord,Domination,0.7142857142857143
Korea Leader,Wolverine,Convergence,1.0
Kragiе,Captain America,Convoy,1.0
Kragiе,Captain America,Domination,0.0
Kragiе,Gambit,Convoy,1.0
Kragiе,Groot,Convergence,1.0
Kragiе,Groot,Convoy,1.0
Kragiе,Hela,Convergence,1.0
Kragiе,Hela,Convoy,0.5
Kragiе,Hela,Domination,0.6666666666666666
Kragiе,Jeff The Land Shark,Convoy,0.0
Kragiе,Magneto,Convoy,1.0
Kragiе,Magneto,Domination,0.5
Kragiе,Namor,Convoy,1.0
Kragiе,Rocket Raccoon,Convergence,1.0
Kragiе,Rocket Raccoon,Convoy,1.0
Kragiе,Star-Lord,Convergence,0.6666666666666666
Kragiе,Star-Lord,Convoy,1.0
LF Job,Angela,Convergence,0.8
LF Job,Angela,Convoy,1.0
LF Job,Angela,Domination,1.0
LF Job,Emma Frost,Convergence,1.0
LF Job,Emma Frost,Convoy,1.0
LF Job,Emma Frost,Domination,0.4
LF Job,Magneto,Convergence,0.0
LF Job,Magneto,Convoy,1.0
LF Job,Star-Lord,Convergence,0.0
LF Job,Star-Lord,Domination,0.0
LF Job,Venom,Domination,0.0
LFT Unovvn,Angela,Convoy,1.0
LFT Unovvn,Doctor Strange,Domination,1.0
LFT Unovvn,Emma Frost,Convergence,1.0
LFT Unovvn,Emma Frost,Convoy,1.0
LFT Unovvn,Emma Frost,Domination,0.5
LFT Unovvn,Groot,Convergence,0.5
LFT Unovvn,Groot,Convoy,0.3333333333333333
LFT Unovvn,Groot,Domination,0.0
LFT Unovvn,Invisible Woman,Convergence,0.0
LFT Unovvn,Invisible Woman,Domination,1.0
LFT Unovvn,Loki,Domination,1.0
LFT Unovvn,Magneto,Convergence,0.0
LFT Unovvn,Magneto,Domination,1.0
LFT Unovvn,Mantis,Convergence,1.0
LFT Unovvn,Mantis,Convoy,1.0
LFT Unovvn,Mantis,Domination,0.0
LFT Unovvn,Rocket Raccoon,Domination,1.0
LFT Webs,Gambit,Convergence,0.5
LFT Webs,Gambit,Convoy,1.0
LFT Webs,Gambit,Domination,1.0
LFT Webs,Invisible Woman,Convergence,0.0
LFT Webs,Invisible Woman,Convoy,0.3333333333333333
LFT Webs,Invisible Woman,Domination,0.5
LFT Webs,Jeff The Land Shark,Domination,0.0
LFT Webs,Luna Snow,Convoy,1.0
LFT Webs,Luna Snow,Domination,1.0
LFT Webs,Mantis,Convoy,1.0
LFT Webs,Rocket Raccoon,Convergence,1.0
LFTanuki,Blade,Convergence,1.0
LFTanuki,Daredevil,Convergence,0.0
LFTanuki,Daredevil,Convoy,1.0
LFTanuki,Gambit,Convergence,1.0
LFTanuki,Gambit,Convoy,0.3333333333333333
LFTanuki,Gambit,Domination,1.0
LFTanuki,Mantis,Domination,0.75
LFTanuki,Namor,Convergence,1.0
LFTanuki,Namor,Domination,0.5
LFTanuki,Phoenix,Convergence,1.0
LFTanuki,Psylocke,Domination,0.0
LFTanuki,Star-Lord,Convergence,0.0
LFTanuki,Wolverine,Convoy,1.0
Libbbbbbbbbbbb,Angela,Convergence,0.0
Libbbbbbbbbbbb,Angela,Convoy,1.0
Libbbbbbbbbbbb,Hela,Convergence,0.5
Libbbbbbbbbbbb,Hela,Domination,1.0
Libbbbbbbbbbbb,Mister Fantastic,Convergence,1.0
Libbbbbbbbbbbb,Mister Fantastic,Domination,1.0
Libbbbbbbbbbbb,Phoenix,Convergence,0.0
Libbbbbbbbbbbb,Phoenix,Domination,0.3333333333333333
Libbbbbbbbbbbb,Psylocke,Convergence,0.0
Libbbbbbbbbbbb,Psylocke,Convoy,1.0
Libbbbbbbbbbbb,Psylocke,Domination,0.5
Libbbbbbbbbbbb,Star-Lord,Convergence,1.0
Libbbbbbbbbbbb,Star-Lord,Domination,1.0
Libbbbbbbbbbbb,The Thing,Convergence,0.0
Libbbbbbbbbbbb,Winter Soldier,Convergence,0.0
Libbbbbbbbbbbb,Wolverine,Convoy,1.0
Libbbbbbbbbbbb,Wolverine,Domination,0.0
Lifebound,Gambit,Convergence,0.0
Lifebound,Gambit,Convoy,0.75
Lifebound,Gambit,Domination,1.0
Lifebound,Invisible Woman,Convergence,0.0
Lifebound,Loki,Domination,0.75
Lifebound,Luna Snow,Domination,1.0
Lifebound,Magneto,Convergence,1.0
Lifebound,Magneto,Convoy,1.0
Lifebound,Phoenix,Convergence,0.0
Lifebound,Phoenix,Convoy,0.0
Lifebound,Phoenix,Domination,0.0
Lifebound,The Punisher,Domination,1.0
Lifebound,Winter Soldier,Convoy,0.0
LilChouzziVert,Hela,Convoy,1.0
LilChouzziVert,Phoenix,Convergence,1.0
LilChouzziVert,Phoenix,Convoy,0.7142857142857143
LilChouzziVert,Phoenix,Domination,0.5555555555555556
LilChouzziVert,Psylocke,Convergence,0.6666666666666666
LilChouzziVert,Psylocke,Convoy,1.0
LilClanka,Angela,Convoy,1.0
LilClanka,Gambit,Convergence,0.75
LilClanka,Gambit,Convoy,0.5
LilClanka,Gambit,Domination,0.6666666666666666
LilClanka,Hela,Convergence,0.0
LilClanka,Jeff The Land Shark,Convoy,1.0
LilClanka,Jeff The Land Shark,Domination,1.0
LilClanka,Loki,Convergence,1.0
LilClanka,Loki,Domination,1.0
LilClanka,Luna Snow,Convergence,0.0
LilClanka,Magneto,Convergence,1.0
LilClanka,Magneto,Convoy,0.0
LilClanka,Psylocke,Convoy,0.0
LilClanka,Rocket Raccoon,Convergence,1.0
LilClanka,Rocket Raccoon,Convoy,1.0
LilGupGup,Daredevil,Domination,1.0
LilGupGup,Gambit,Convergence,0.6666666666666666
LilGupGup,Gambit,Convoy,1.0
LilGupGup,Gambit,Domination,1.0
LilGupGup,Groot,Convergence,1.0
LilGupGup,Hela,Convoy,1.0
LilGupGup,Mantis,Convergence,1.0
LilGupGup,Mantis,Convoy,1.0
LilGupGup,Mantis,Domination,0.5
LilGupGup,Namor,Convergence,1.0
LilGupGup,Phoenix,Convergence,0.3333333333333333
LilGupGup,Phoenix,Convoy,0.42857142857142855
LilGupGup,Winter Soldier,Domination,1.0
Lindstrom,Emma Frost,Domination,1.0
Lindstrom,Gambit,Convoy,1.0
Lindstrom,Gambit,Domination,0.0
Lindstrom,Hela,Convergence,1.0
Lindstrom,Invisible Woman,Convergence,0.0
Lindstrom,Invisible Woman,Convoy,0.0
Lindstrom,Invisible Woman,Domination,1.0
Lindstrom,Loki,Convergence,1.0
Lindstrom,Loki,Domination,1.0
Lindstrom,Luna Snow,Convergence,0.0
Lindstrom,Magneto,Convergence,0.5
Lindstrom,Magneto,Convoy,1.0
Lindstrom,Magneto,Domination,0.0
Lindstrom,Phoenix,Convoy,0.0
Lindstrom,Rocket Raccoon,Convoy,1.0
Lindstrom,Winter Soldier,Domination,0.0
Linepro,Gambit,Convergence,0.3333333333333333
Linepro,Gambit,Convoy,0.4
Linepro,Gambit,Domination,0.6666666666666666
Linepro,Invisible Woman,Convergence,1.0
Linepro,Invisible Woman,Convoy,0.0
Linepro,Invisible Woman,Domination,0.6666666666666666
Linepro,Loki,Convoy,1.0
Linepro,Rocket Raccoon,Convergence,0.0
Linepro,Rocket Raccoon,Convoy,1.0
Loubanger,Invisible Woman,Convergence,1.0
Loubanger,Invisible Woman,Domination,0.0
Loubanger,Iron Fist,Convergence,0.6666666666666666
Loubanger,Iron Fist,Convoy,0.8333333333333334
Loubanger,Iron Fist,Domination,0.5
Loubanger,Mantis,Convergence,1.0
Loubanger,Mantis,Convoy,0.5
Loubanger,Mantis,Domination,1.0
Loubanger,Moon Knight,Convergence,0.0
Loubanger,Psylocke,Domination,1.0
Lu Bu,Captain America,Convergence,1.0
Lu Bu,Doctor Strange,Domination,0.0
Lu Bu,Emma Frost,Convergence,0.5
Lu Bu,Emma Frost,Convoy,0.6666666666666666
Lu Bu,Emma Frost,Domination,0.0
Lu Bu,Gambit,Domination,0.0
Lu Bu,Magneto,Convergence,1.0
Lu Bu,Magneto,Convoy,1.0
Lu Bu,Magneto,Domination,1.0
Lu Bu,Rocket Raccoon,Convergence,1.0
Lu Bu,Rocket Raccoon,Domination,1.0
Lu Bu,The Punisher,Convergence,1.0
Lu Bu,The Punisher,Domination,1.0
Lu Bu,Thor,Convoy,1.0
Lu Bu,Venom,Convergence,0.5
Lu Bu,Venom,Convoy,0.5
Lu Bu,Venom,Domination,1.0
LХVII,Daredevil,Convoy,0.0
LХVII,Daredevil,Domination,1.0
LХVII,Gambit,Convergence,0.0
LХVII,Gambit,Convoy,0.0
LХVII,Moon Knight,Convergence,0.75
LХVII,Moon Knight,Domination,1.0
LХVII,Spider-Man,Convergence,0.6666666666666666
LХVII,Spider-Man,Convoy,0.25
LХVII,Spider-Man,Domination,0.75
LХVII,Winter Soldier,Convergence,1.0
LХVII,Winter Soldier,Convoy,0.0
LХVII,Wolverine,Convoy,1.0
MACE,Angela,Convergence,1.0
MACE,Angela,Convoy,1.0
MACE,Angela,Domination,0.6666666666666666
MACE,Emma Frost,Convergence,0.8333333333333334
MACE,Emma Frost,Convoy,0.5
MACE,Emma Frost,Domination,0.6666666666666666
MACE,Magneto,Convergence,0.0
MACE,Magneto,Convoy,0.0
MILK141,Doctor Strange,Convoy,0.5
MILK141,Doctor Strange,Domination,1.0
MILK141,Emma Frost,Convergence,0.6
MILK141,Emma Frost,Convoy,0.14285714285714285
MILK141,Emma Frost,Domination,0.0
MILK141,Groot,Convergence,1.0
